ds,y,index
8/17/2010,8.744488114,932
8/18/2010,8.59137259,933
8/19/2010,8.440528106,934
8/20/2010,8.509765676,935
8/21/2010,8.355144739,936
8/22/2010,8.280964401,937
8/23/2010,8.440528106,938
8/24/2010,8.313852267,939
8/25/2010,8.08085642,940
8/26/2010,8.185907481,941
8/27/2010,8.856803357,942
8/28/2010,8.0730912,943
8/29/2010,8.141481041,944
8/30/2010,8.187855444,945
8/31/2010,8.115221973,946
9/1/2010,8.159088655,947
9/2/2010,8.204398418,948
9/3/2010,8.285008895,949
9/4/2010,8.082711134,950
9/5/2010,8.245646901,951
9/6/2010,8.222016437,952
9/7/2010,8.451267041,953
9/8/2010,8.551981017,954
9/9/2010,8.625150333,955
9/10/2010,9.131946305,956
9/11/2010,8.339978572,957
9/12/2010,9.866200968,958
9/13/2010,9.270776741,959
9/14/2010,8.77183541,960
9/15/2010,8.494743063,961
9/16/2010,8.616314282,962
9/17/2010,8.947806093,963
9/18/2010,9.075779879,964
9/19/2010,9.500469448,965
9/20/2010,11.42610316,966
9/21/2010,9.295508384,967
9/22/2010,8.617219505,968
9/23/2010,8.476996002,969
9/24/2010,8.327726166,970
9/25/2010,8.303752416,971
9/26/2010,9.330431852,972
9/27/2010,9.416134285,973
9/28/2010,8.922924931,974
9/29/2010,8.445911989,975
9/30/2010,8.311152548,976
10/1/2010,8.270525095,977
10/2/2010,8.201660191,978
10/3/2010,9.009814111,979
10/4/2010,9.309099144,980
10/5/2010,9.128479345,981
10/6/2010,8.447414297,982
10/7/2010,8.25426877,983
10/8/2010,8.324821299,984
10/9/2010,8.102889135,985
10/10/2010,9.159573255,986
10/11/2010,8.851090688,987
10/12/2010,9.540578934,988
10/13/2010,8.490438454,989
10/14/2010,8.564649133,990
10/15/2010,8.352318548,991
10/16/2010,8.104401308,992
10/17/2010,9.15334665,993
10/18/2010,10.0752957,994
10/19/2010,8.718009331,995
10/20/2010,8.344742754,996
10/21/2010,8.263074836,997
10/22/2010,8.256088134,998
10/23/2010,8.008698183,999
10/24/2010,8.529714472,1000
10/25/2010,8.861350111,1001
10/26/2010,9.789142351,1002
10/27/2010,8.500250471,1003
10/28/2010,8.405591015,1004
10/29/2010,8.944158831,1005
10/30/2010,8.866581653,1006
10/31/2010,9.014568767,1007
11/1/2010,9.130105979,1008
11/2/2010,10.24650972,1009
11/3/2010,8.589699882,1010
11/4/2010,8.650674583,1011
11/5/2010,8.781248333,1012
11/6/2010,8.33302994,1013
11/7/2010,9.06762407,1014
11/8/2010,9.523324627,1015
11/9/2010,8.709960006,1016
11/10/2010,8.371010681,1017
11/11/2010,8.377701213,1018
11/12/2010,8.400434631,1019
11/13/2010,8.182838711,1020
11/14/2010,8.875007486,1021
11/15/2010,9.210340372,1022
11/16/2010,8.714567551,1023
11/17/2010,8.317521996,1024
11/18/2010,8.559294367,1025
11/19/2010,8.604654467,1026
11/20/2010,8.733755131,1027
11/21/2010,9.540578934,1028
11/22/2010,10.16168932,1029
11/23/2010,8.816705016,1030
11/24/2010,8.314097335,1031
11/25/2010,8.710619528,1032
11/26/2010,8.743691111,1033
11/27/2010,8.392310009,1034
11/28/2010,9.230731062,1035
11/29/2010,10.25611431,1036
11/30/2010,8.913819351,1037
12/1/2010,8.650324504,1038
12/2/2010,8.390041406,1039
12/3/2010,8.309184528,1040
12/4/2010,8.222285074,1041
12/5/2010,9.282381925,1042
12/6/2010,9.92260367,1043
12/7/2010,9.168893182,1044
12/8/2010,8.748304912,1045
12/9/2010,8.815073089,1046
12/10/2010,9.763305522,1047
12/11/2010,8.568836425,1048
12/12/2010,8.926118971,1049
12/13/2010,9.128913373,1050
12/14/2010,9.719564714,1051
12/15/2010,8.781248333,1052
12/16/2010,8.48838211,1053
12/17/2010,8.53640741,1054
12/18/2010,8.144098463,1055
12/19/2010,9.106645136,1056
12/20/2010,9.115699968,1057
12/21/2010,9.684211513,1058
12/22/2010,8.800113947,1059
12/23/2010,8.547528391,1060
12/24/2010,8.32215107,1061
12/25/2010,8.095293777,1062
12/26/2010,8.92345798,1063
12/27/2010,9.379745537,1064
12/28/2010,8.903271586,1065
12/29/2010,8.875566692,1066
12/30/2010,8.441391478,1067
12/31/2010,8.59674347,1068
1/1/2011,9.009691898,1069
1/2/2011,9.398975291,1070
1/3/2011,9.99392223,1071
1/4/2011,9.061492275,1072
1/5/2011,8.971194463,1073
1/6/2011,8.946895524,1074
1/7/2011,9.186969386,1075
1/8/2011,9.098067129,1076
1/9/2011,10.87810379,1077
1/10/2011,9.382695764,1078
1/11/2011,9.198976042,1079
1/12/2011,8.621192781,1080
1/13/2011,8.61323038,1081
1/14/2011,8.695171999,1082
1/15/2011,8.720297287,1083
1/16/2011,9.500319803,1084
1/17/2011,9.34757739,1085
1/18/2011,8.783702699,1086
1/19/2011,8.702177866,1087
1/20/2011,8.682199026,1088
1/21/2011,8.483636408,1089
1/22/2011,8.409162447,1090
1/23/2011,8.973097896,1091
1/24/2011,9.550306498,1092
1/25/2011,8.786303878,1093
1/26/2011,8.608130186,1094
1/27/2011,8.494947582,1095
1/28/2011,8.448700195,1096
1/29/2011,8.191740021,1097
1/30/2011,8.380915173,1098
1/31/2011,9.073947747,1099
2/1/2011,8.356085031,1100
2/2/2011,8.348537825,1101
2/3/2011,8.53503311,1102
2/4/2011,8.434897949,1103
2/5/2011,8.53542596,1104
2/6/2011,8.991686726,1105
2/7/2011,9.777130364,1106
2/8/2011,8.63887971,1107
2/9/2011,8.283241441,1108
2/10/2011,8.273336599,1109
2/11/2011,8.159088655,1110
2/12/2011,7.913521017,1111
2/13/2011,7.840706452,1112
2/14/2011,8.02486215,1113
2/15/2011,7.971430998,1114
2/16/2011,8.477828468,1115
2/17/2011,7.957877358,1116
2/18/2011,8.023552392,1117
2/19/2011,7.549082711,1118
2/20/2011,7.519692404,1119
2/21/2011,7.871692664,1120
2/22/2011,7.681560363,1121
2/23/2011,7.732369222,1122
2/24/2011,7.782390336,1123
2/25/2011,7.656337166,1124
2/26/2011,7.483244416,1125
2/27/2011,7.598900457,1126
2/28/2011,7.786136438,1127
3/1/2011,7.750614733,1128
3/2/2011,7.764720545,1129
3/3/2011,7.704811923,1130
3/4/2011,7.658699558,1131
3/5/2011,7.347299701,1132
3/6/2011,7.544332108,1133
3/7/2011,7.747164967,1134
3/8/2011,7.688913337,1135
3/9/2011,7.770645234,1136
3/10/2011,7.6118424,1137
3/11/2011,7.487733761,1138
3/12/2011,7.557472902,1139
3/13/2011,7.568379268,1140
3/14/2011,7.525639975,1141
3/15/2011,7.661997559,1142
3/16/2011,7.416378479,1143
3/17/2011,7.443663683,1144
3/18/2011,7.316548177,1145
3/19/2011,7.17472431,1146
3/20/2011,7.247792582,1147
3/21/2011,7.41397029,1148
3/22/2011,7.529406458,1149
3/23/2011,7.639642288,1150
3/24/2011,8.269756948,1151
3/25/2011,8.331345425,1152
3/26/2011,7.784473236,1153
3/27/2011,7.480992163,1154
3/28/2011,7.58781722,1155
3/29/2011,7.671826798,1156
3/30/2011,7.59739632,1157
3/31/2011,7.677400431,1158
4/1/2011,7.484368643,1159
4/2/2011,7.261225092,1160
4/3/2011,7.392031568,1161
4/4/2011,7.428333194,1162
4/5/2011,7.557472902,1163
4/6/2011,7.488852956,1164
4/7/2011,7.427144133,1165
4/8/2011,8.215276959,1166
4/9/2011,8.493719835,1167
4/10/2011,8.14322675,1168
4/11/2011,8.121777419,1169
4/12/2011,8.207946941,1170
4/13/2011,8.519789817,1171
4/14/2011,8.574707098,1172
4/15/2011,8.047829357,1173
4/16/2011,7.487733761,1174
4/17/2011,7.566311015,1175
4/18/2011,7.997663127,1176
4/19/2011,8.00836557,1177
4/20/2011,7.914983006,1178
4/21/2011,7.880426344,1179
4/22/2011,7.848933726,1180
4/23/2011,7.508238775,1181
4/24/2011,7.660585462,1182
4/25/2011,8.027476531,1183
4/26/2011,8.100464891,1184
4/27/2011,8.180880942,1185
4/28/2011,8.333510709,1186
4/29/2011,8.641002477,1187
4/30/2011,8.463159303,1188
5/1/2011,8.012018239,1189
5/2/2011,7.795646536,1190
5/3/2011,7.705712824,1191
5/4/2011,7.778630147,1192
5/5/2011,7.812378206,1193
5/6/2011,7.561641746,1194
5/7/2011,7.263329617,1195
5/8/2011,7.355641103,1196
5/9/2011,7.474772182,1197
5/10/2011,7.534228326,1198
5/11/2011,7.629975707,1199
5/12/2011,7.626082758,1200
5/13/2011,7.444833274,1201
5/14/2011,7.119635638,1202
5/15/2011,7.370230642,1203
5/16/2011,7.541152455,1204
5/17/2011,7.513709248,1205
5/18/2011,7.590346946,1206
5/19/2011,7.54802897,1207
5/20/2011,7.368339686,1208
5/21/2011,7.113142109,1209
5/22/2011,7.237059026,1210
5/23/2011,7.487173694,1211
5/24/2011,7.612336837,1212
5/25/2011,8.217168596,1213
5/26/2011,7.6666902,1214
5/27/2011,7.326465614,1215
5/28/2011,7.093404626,1216
5/29/2011,7.139660336,1217
5/30/2011,7.40367029,1218
5/31/2011,7.425953657,1219
6/1/2011,7.437795122,1220
6/2/2011,7.553286606,1221
6/3/2011,7.321849714,1222
6/4/2011,7.103322063,1223
6/5/2011,7.110696123,1224
6/6/2011,7.482118924,1225
6/7/2011,7.545918151,1226
6/8/2011,7.327780538,1227
6/9/2011,7.21964204,1228
6/10/2011,7.363279587,1229
6/11/2011,7.188412736,1230
6/12/2011,7.250635512,1231
6/13/2011,7.45007957,1232
6/14/2011,7.197435354,1233
6/15/2011,7.419380583,1234
6/16/2011,7.379632153,1235
6/17/2011,7.403061091,1236
6/18/2011,7.515889085,1237
6/19/2011,7.637234389,1238
6/20/2011,7.526178913,1239
6/21/2011,7.318539549,1240
6/22/2011,7.382124366,1241
6/23/2011,7.749753406,1242
6/24/2011,7.676009932,1243
6/25/2011,7.26612878,1244
6/26/2011,7.583247524,1245
6/27/2011,7.566828479,1246
6/28/2011,7.560080465,1247
6/29/2011,7.632885505,1248
6/30/2011,7.500529485,1249
7/1/2011,7.423568444,1250
7/2/2011,7.390181428,1251
7/3/2011,7.210079628,1252
7/4/2011,7.945555428,1253
7/5/2011,7.599901959,1254
7/6/2011,7.562681247,1255
7/7/2011,7.6118424,1256
7/8/2011,8.999989642,1257
7/9/2011,8.737933858,1258
7/10/2011,8.267962305,1259
7/11/2011,7.779048645,1260
7/12/2011,7.578656851,1261
7/13/2011,7.605392365,1262
7/14/2011,8.291797105,1263
7/15/2011,7.617759577,1264
7/16/2011,7.358830898,1265
7/17/2011,7.686621335,1266
7/18/2011,7.753623547,1267
7/19/2011,7.779048645,1268
7/20/2011,8.057060682,1269
7/21/2011,7.898411093,1270
7/22/2011,7.797291274,1271
7/23/2011,7.515344571,1272
7/24/2011,7.482681828,1273
7/25/2011,7.886832999,1274
7/26/2011,8.397282895,1275
7/27/2011,8.267705665,1276
7/28/2011,8.236155662,1277
7/29/2011,8.388905171,1278
7/30/2011,9.078864009,1279
7/31/2011,9.632990305,1280
8/1/2011,8.947806093,1281
8/2/2011,8.539345996,1282
8/3/2011,8.347827346,1283
8/4/2011,8.32530603,1284
8/5/2011,8.255568653,1285
8/6/2011,8.097121931,1286
8/7/2011,8.135932772,1287
8/8/2011,8.018954683,1288
8/9/2011,8.086102536,1289
8/10/2011,8.133293861,1290
8/11/2011,8.049746291,1291
8/12/2011,8.190631681,1292
8/13/2011,8.04334217,1293
8/14/2011,8.438149984,1294
8/15/2011,8.107418812,1295
8/16/2011,8.168769824,1296
8/17/2011,8.174702882,1297
8/18/2011,8.291295852,1298
8/19/2011,8.305978211,1299
8/20/2011,8.423102268,1300
8/21/2011,8.756210092,1301
8/22/2011,8.725832057,1302
8/23/2011,8.707482918,1303
8/24/2011,8.510772624,1304
8/25/2011,8.702177866,1305
8/26/2011,8.580543507,1306
8/27/2011,9.225426009,1307
8/28/2011,8.411165787,1308
8/29/2011,8.451907725,1309
8/30/2011,8.77183541,1310
8/31/2011,8.238801166,1311
9/1/2011,8.157083785,1312
9/3/2011,8.03915739,1313
9/4/2011,8.118505068,1314
9/5/2011,9.185637759,1315
9/6/2011,9.152393412,1316
9/7/2011,9.02617712,1317
9/8/2011,9.742261904,1318
9/9/2011,10.08284639,1319
9/10/2011,9.11107237,1320
9/11/2011,9.73878978,1321
9/12/2011,9.614938438,1322
9/13/2011,9.348013177,1323
9/14/2011,8.554296279,1324
9/15/2011,8.449556543,1325
9/16/2011,8.430545385,1326
9/17/2011,8.605387202,1327
9/18/2011,9.219894585,1328
9/19/2011,9.50076867,1329
9/20/2011,9.522300337,1330
9/21/2011,8.478868077,1331
9/22/2011,8.283494126,1332
9/23/2011,8.26898821,1333
9/24/2011,8.283241441,1334
9/25/2011,9.030136571,1335
9/26/2011,10.25255866,1336
9/27/2011,9.166597449,1337
9/28/2011,8.275376375,1338
9/29/2011,8.34664209,1339
9/30/2011,8.42156296,1340
10/1/2011,8.19450551,1341
10/2/2011,8.877660934,1342
10/3/2011,8.994172434,1343
10/4/2011,9.556762939,1344
10/5/2011,8.414495793,1345
10/6/2011,8.311398278,1346
10/7/2011,8.365672384,1347
10/8/2011,8.149023868,1348
10/9/2011,8.968268811,1349
10/10/2011,8.88322423,1350
10/11/2011,8.70450229,1351
10/12/2011,8.232971791,1352
10/13/2011,8.173011312,1353
10/14/2011,8.13446757,1354
10/15/2011,8.834336974,1355
10/16/2011,9.089753409,1356
10/17/2011,9.01079127,1357
10/18/2011,8.717518373,1358
10/19/2011,8.422003004,1359
10/21/2011,8.207129168,1360
10/22/2011,8.054840221,1361
10/23/2011,8.831565879,1362
10/24/2011,10.18274675,1363
10/25/2011,8.809862805,1364
10/26/2011,8.76013937,1365
10/27/2011,8.885025658,1366
10/28/2011,8.561592779,1367
10/29/2011,8.24957515,1368
10/30/2011,9.356602879,1369
10/31/2011,9.127502094,1370
11/1/2011,8.791029857,1371
11/2/2011,8.65347081,1372
11/3/2011,8.743372131,1373
11/4/2011,8.867427439,1374
11/5/2011,8.440096141,1375
11/6/2011,9.375685305,1376
11/7/2011,9.741027445,1377
11/8/2011,8.836228572,1378
11/9/2011,8.461046031,1379
11/10/2011,8.216358332,1380
11/11/2011,8.228443883,1381
11/12/2011,8.047189562,1382
11/13/2011,9.072341874,1383
11/14/2011,9.467614782,1384
11/15/2011,8.986696696,1385
11/16/2011,8.43923165,1386
11/17/2011,8.42398081,1387
11/18/2011,8.588024372,1388
11/19/2011,8.254008591,1389
11/20/2011,8.745125259,1390
11/21/2011,9.495143304,1391
11/22/2011,8.724695047,1392
11/23/2011,8.359603271,1393
11/24/2011,8.763740721,1394
11/25/2011,8.727940222,1395
11/26/2011,8.3854887,1396
11/27/2011,9.313077449,1397
11/28/2011,9.306195858,1398
11/29/2011,9.846758458,1399
11/30/2011,8.796792688,1400
12/1/2011,8.646113971,1401
12/2/2011,8.939843124,1402
12/3/2011,8.843759382,1403
12/4/2011,9.700514208,1404
12/5/2011,9.539140395,1405
12/6/2011,8.908288886,1406
12/7/2011,9.021839764,1407
12/8/2011,9.109635668,1408
12/9/2011,8.871645668,1409
12/10/2011,8.382289429,1410
12/11/2011,9.232297539,1411
12/12/2011,9.852878235,1412
12/13/2011,8.847072313,1413
12/14/2011,8.533460164,1414
12/15/2011,8.588024372,1415
12/16/2011,8.485496105,1416
12/17/2011,8.189799619,1417
12/18/2011,9.496871783,1418
12/19/2011,9.462809689,1419
12/20/2011,8.843470782,1420
12/21/2011,8.363109176,1421
12/22/2011,8.605753368,1422
12/23/2011,6.586171655,1423
12/26/2011,7.635786861,1424
12/27/2011,9.248791558,1425
12/28/2011,8.880724576,1426
12/29/2011,8.696175847,1427
12/30/2011,8.453827316,1428
12/31/2011,8.144679183,1429
1/1/2012,9.076351732,1430
1/2/2012,10.24469854,1431
1/3/2012,9.85828096,1432
1/4/2012,9.187583385,1433
1/5/2012,8.762489547,1434
1/6/2012,8.50167338,1435
1/7/2012,8.655214489,1436
1/8/2012,10.03889219,1437
1/9/2012,9.464362243,1438
1/10/2012,8.973097896,1439
1/11/2012,8.955577146,1440
1/12/2012,8.919453169,1441
1/13/2012,8.726318951,1442
1/14/2012,8.739216115,1443
1/15/2012,10.26196587,1444
1/16/2012,10.56949475,1445
1/17/2012,9.561208489,1446
1/18/2012,9.604002768,1447
1/19/2012,10.08610073,1448
1/20/2012,9.728419624,1449
1/21/2012,9.412055976,1450
1/22/2012,9.8435783,1451
1/23/2012,11.57217502,1452
1/24/2012,10.28171849,1453
1/25/2012,10.16976722,1454
1/26/2012,9.682903224,1455
1/27/2012,9.895505783,1456
1/28/2012,9.37627845,1457
1/29/2012,9.582179752,1458
1/30/2012,10.34145212,1459
1/31/2012,10.33397042,1460
2/1/2012,10.2182253,1461
2/2/2012,9.734062477,1462
2/3/2012,10.18746276,1463
2/4/2012,9.88857694,1464
2/5/2012,11.07508695,1465
2/6/2012,12.67354182,1466
2/7/2012,10.9246967,1467
2/8/2012,10.18153587,1468
2/9/2012,9.863394459,1469
2/10/2012,9.925738161,1470
2/11/2012,9.401539077,1471
2/12/2012,9.334414687,1472
2/13/2012,9.147507063,1473
2/14/2012,8.913953859,1474
2/15/2012,9.180190395,1475
2/16/2012,9.057189192,1476
2/17/2012,8.712759975,1477
2/18/2012,8.403128235,1478
2/19/2012,8.294799359,1479
2/20/2012,9.115919796,1480
2/21/2012,8.951569643,1481
2/22/2012,8.351374707,1482
2/23/2012,8.653819789,1483
2/24/2012,8.642944397,1484
2/25/2012,8.716207971,1485
2/26/2012,8.364973978,1486
2/27/2012,8.373784608,1487
2/28/2012,8.517193191,1488
2/29/2012,8.318254329,1489
3/1/2012,8.395477433,1490
3/2/2012,8.322880022,1491
3/3/2012,8.245646901,1492
3/4/2012,8.631949429,1493
3/5/2012,8.310660906,1494
3/6/2012,8.432941639,1495
3/7/2012,11.64483054,1496
3/8/2012,11.36328792,1497
3/9/2012,10.69294441,1498
3/10/2012,10.33439296,1499
3/11/2012,9.986080851,1500
3/12/2012,10.28209521,1501
3/13/2012,10.19436452,1502
3/14/2012,10.09547062,1503
3/15/2012,10.14686501,1504
3/16/2012,10.14088898,1505
3/17/2012,10.2095374,1506
3/18/2012,10.03368213,1507
3/19/2012,11.08283462,1508
3/20/2012,11.17448329,1509
3/21/2012,10.77928957,1510
3/22/2012,9.947504438,1511
3/23/2012,9.376024288,1512
3/24/2012,8.997765772,1513
3/25/2012,8.83287946,1514
3/26/2012,8.898228986,1515
3/27/2012,8.764678074,1516
3/28/2012,8.541105011,1517
3/29/2012,8.396154863,1518
3/30/2012,8.312380597,1519
3/31/2012,8.341171747,1520
4/1/2012,8.13005904,1521
4/2/2012,8.35819746,1522
4/3/2012,8.355614996,1523
4/4/2012,8.181720455,1524
4/5/2012,8.10952566,1525
4/6/2012,8.064636476,1526
4/7/2012,7.823245691,1527
4/8/2012,7.854769183,1528
4/9/2012,8.101677747,1529
4/10/2012,8.090402297,1530
4/11/2012,7.989899375,1531
4/12/2012,8.098946749,1532
4/13/2012,8.653819789,1533
4/14/2012,8.041091004,1534
4/15/2012,8.049746291,1535
4/16/2012,8.221478947,1536
4/17/2012,8.170751424,1537
4/18/2012,8.335431478,1538
4/19/2012,8.256607345,1539
4/20/2012,8.057694195,1540
4/21/2012,7.707961532,1541
4/22/2012,7.917171989,1542
4/23/2012,8.260234292,1543
4/24/2012,8.288031568,1544
4/25/2012,8.368693183,1545
4/26/2012,8.633552993,1546
4/27/2012,9.272469743,1547
4/28/2012,8.675563527,1548
4/29/2012,8.483429561,1549
5/1/2012,8.171882006,1550
5/2/2012,8.206583614,1551
5/3/2012,8.188966864,1552
5/4/2012,8.030734924,1553
5/5/2012,8.054840221,1554
5/6/2012,9.155144737,1555
5/7/2012,8.833316937,1556
5/8/2012,8.349720837,1557
5/9/2012,8.18339737,1558
5/10/2012,7.956476798,1559
5/11/2012,7.869401713,1560
5/12/2012,7.709308333,1561
5/13/2012,7.819234454,1562
5/14/2012,7.832410927,1563
5/15/2012,7.886832999,1564
5/16/2012,8.037866235,1565
5/17/2012,7.952615112,1566
5/18/2012,7.767687277,1567
5/19/2012,7.478169694,1568
5/20/2012,7.539027056,1569
5/21/2012,7.997999318,1570
5/22/2012,8.309676896,1571
5/23/2012,8.028781162,1572
5/24/2012,7.790282381,1573
5/25/2012,7.761744985,1574
5/26/2012,7.476472381,1575
5/27/2012,7.639642288,1576
5/28/2012,7.655864018,1577
5/29/2012,7.819636302,1578
5/30/2012,7.813591553,1579
5/31/2012,7.990576882,1580
6/1/2012,7.812782819,1581
6/2/2012,7.657755271,1582
6/3/2012,7.694392803,1583
6/4/2012,7.841492924,1584
6/5/2012,7.933438388,1585
6/6/2012,7.651120176,1586
6/7/2012,7.723562472,1587
6/8/2012,7.880048201,1588
6/9/2012,7.940939762,1589
6/10/2012,7.758760544,1590
6/11/2012,7.63336965,1591
6/12/2012,7.848543482,1592
6/13/2012,7.897296473,1593
6/14/2012,7.722234745,1594
6/15/2012,7.712443834,1595
6/16/2012,7.539558829,1596
6/17/2012,7.911690521,1597
6/18/2012,7.80139132,1598
6/19/2012,8.401333305,1599
6/20/2012,8.181440696,1600
6/21/2012,7.862882035,1601
6/22/2012,7.924072325,1602
6/23/2012,7.566828479,1603
6/24/2012,7.519149958,1604
6/25/2012,7.648739789,1605
6/26/2012,7.770645234,1606
6/27/2012,7.609862201,1607
6/28/2012,7.591861715,1608
6/29/2012,7.539027056,1609
6/30/2012,7.34536484,1610
7/1/2012,7.463363046,1611
7/2/2012,7.51479976,1612
7/3/2012,7.642524134,1613
7/4/2012,7.676009932,1614
7/5/2012,7.557994959,1615
7/6/2012,7.688913337,1616
7/7/2012,7.60638739,1617
7/8/2012,7.582229194,1618
7/9/2012,7.7419679,1619
7/10/2012,7.782390336,1620
7/11/2012,8.006367568,1621
7/12/2012,8.651024539,1622
7/13/2012,8.403576465,1623
7/14/2012,8.385032288,1624
7/15/2012,8.028129059,1625
7/16/2012,7.957877358,1626
7/17/2012,7.99530662,1627
7/18/2012,7.992268643,1628
7/19/2012,7.935945103,1629
7/20/2012,7.987864096,1630
7/21/2012,7.783640596,1631
7/22/2012,7.808729307,1632
7/23/2012,8.053251154,1633
7/24/2012,7.97590836,1634
7/25/2012,8.122371243,1635
7/26/2012,8.559869466,1636
7/27/2012,8.927446816,1637
7/28/2012,8.285765421,1638
7/29/2012,8.283999304,1639
7/30/2012,8.163371316,1640
7/31/2012,7.914252279,1641
8/1/2012,7.864419905,1642
8/2/2012,8.072155308,1643
8/3/2012,8.080237416,1644
8/4/2012,8.120886021,1645
8/5/2012,8.113127104,1646
8/6/2012,8.144388866,1647
8/7/2012,8.064636476,1648
8/8/2012,7.944846711,1649
8/9/2012,8.24143969,1650
8/10/2012,9.007367027,1651
8/11/2012,8.662331957,1652
8/12/2012,8.800565992,1653
8/13/2012,8.374246182,1654
8/14/2012,8.564076777,1655
8/15/2012,8.384347278,1656
8/16/2012,8.126518169,1657
8/17/2012,8.390722527,1658
8/18/2012,8.335191583,1659
8/19/2012,8.927844826,1660
8/20/2012,9.00797936,1661
8/21/2012,8.378160983,1662
8/22/2012,8.203304027,1663
8/23/2012,8.385716829,1664
8/24/2012,8.311152548,1665
8/25/2012,8.741456116,1666
8/26/2012,9.442958894,1667
8/27/2012,9.145908512,1668
8/28/2012,8.589513853,1669
8/29/2012,8.464846711,1670
8/30/2012,8.365905077,1671
8/31/2012,8.565411764,1672
9/1/2012,8.472405009,1673
9/2/2012,8.966483779,1674
9/3/2012,8.560061092,1675
9/4/2012,8.469052816,1676
9/5/2012,8.743850562,1677
9/6/2012,10.01382068,1678
9/7/2012,8.691146499,1679
9/8/2012,8.780941114,1680
9/9/2012,9.839002363,1681
9/10/2012,11.61494039,1682
9/11/2012,9.628655892,1683
9/12/2012,8.782936356,1684
9/13/2012,8.681181042,1685
9/14/2012,9.000976444,1686
9/15/2012,8.746239288,1687
9/16/2012,9.807251945,1688
9/17/2012,9.612667228,1689
9/18/2012,10.59209946,1690
9/19/2012,8.75542238,1691
9/20/2012,8.560635749,1692
9/21/2012,9.40516675,1693
9/22/2012,8.458079927,1694
9/23/2012,9.54959445,1695
9/24/2012,9.606024468,1696
9/25/2012,8.677269139,1697
9/26/2012,8.171034189,1698
9/27/2012,8.24143969,1699
9/28/2012,8.510973892,1700
9/29/2012,8.323608442,1701
9/30/2012,9.25922577,1702
10/1/2012,9.849664746,1703
10/2/2012,8.833171133,1704
10/3/2012,8.497806478,1705
10/4/2012,8.634086943,1706
10/5/2012,9.042276687,1707
10/6/2012,8.550047528,1708
10/7/2012,9.81809305,1709
10/8/2012,9.902086572,1710
10/9/2012,8.916371915,1711
10/10/2012,8.332067707,1712
10/11/2012,8.236685323,1713
10/12/2012,8.40178234,1714
10/13/2012,8.24170316,1715
10/14/2012,9.035629778,1716
10/15/2012,9.104090572,1717
10/16/2012,10.83214154,1718
10/17/2012,8.778787929,1719
10/18/2012,8.480114183,1720
10/19/2012,8.48941081,1721
10/20/2012,8.250620082,1722
10/21/2012,9.543449818,1723
10/22/2012,9.097171674,1724
10/23/2012,8.669399124,1725
10/24/2012,8.349247801,1726
10/25/2012,8.340694648,1727
10/26/2012,8.494743063,1728
10/27/2012,8.533263372,1729
10/28/2012,9.219795531,1730
10/29/2012,10.44429907,1731
10/30/2012,8.87696334,1732
10/31/2012,8.681859813,1733
11/1/2012,8.498214225,1734
11/2/2012,8.568456485,1735
11/3/2012,8.458716262,1736
11/4/2012,9.718181547,1737
11/5/2012,9.687009239,1738
11/6/2012,8.830104318,1739
11/7/2012,8.387995253,1740
11/8/2012,8.498418036,1741
11/9/2012,8.847216104,1742
11/10/2012,8.280964401,1743
11/11/2012,9.26492325,1744
11/12/2012,9.111734768,1745
11/13/2012,8.706821323,1746
11/14/2012,8.331827004,1747
11/15/2012,8.366602833,1748
11/16/2012,8.276903481,1749
11/17/2012,8.129469765,1750
11/18/2012,9.179159254,1751
11/19/2012,9.685580268,1752
11/20/2012,8.655214489,1753
11/21/2012,8.294549515,1754
11/22/2012,8.652248422,1755
11/23/2012,8.929700114,1756
11/24/2012,8.395929104,1757
11/25/2012,9.467537463,1758
11/26/2012,9.889794225,1759
11/27/2012,8.849227021,1760
11/28/2012,8.614319902,1761
11/29/2012,8.481566014,1762
11/30/2012,8.749098248,1763
12/1/2012,8.653645315,1764
12/2/2012,9.348274558,1765
12/3/2012,9.676837862,1766
12/4/2012,9.642901706,1767
12/5/2012,8.728911725,1768
12/6/2012,8.778941882,1769
12/7/2012,9.96057652,1770
12/8/2012,8.73777346,1771
12/9/2012,9.252633284,1772
12/10/2012,9.266248004,1773
12/11/2012,9.427304872,1774
12/12/2012,8.793005091,1775
12/13/2012,8.703008637,1776
12/14/2012,8.439447843,1777
12/15/2012,8.291045131,1778
12/16/2012,9.313257906,1779
12/17/2012,9.347926035,1780
12/18/2012,8.791486027,1781
12/19/2012,8.518991573,1782
12/20/2012,8.41294317,1783
12/21/2012,8.296795866,1784
12/22/2012,8.212568398,1785
12/23/2012,9.256555796,1786
12/24/2012,9.652265977,1787
12/25/2012,8.637462024,1788
12/26/2012,8.60776489,1789
12/27/2012,8.965334574,1790
12/28/2012,8.683724062,1791
12/29/2012,8.532672762,1792
12/30/2012,9.490166668,1793
12/31/2012,10.14285872,1794
1/1/2013,9.111624399,1795
1/2/2013,9.085003881,1796
1/3/2013,9.055089087,1797
1/4/2013,9.336267929,1798
1/5/2013,9.23960787,1799
1/6/2013,10.13273245,1800
1/7/2013,9.49122439,1801
1/8/2013,9.112286432,1802
1/9/2013,9.063578991,1803
1/10/2013,8.972971113,1804
1/11/2013,9.1454818,1805
1/12/2013,10.54186171,1806
1/13/2013,11.50752089,1807
1/14/2013,10.19316763,1808
1/15/2013,9.279959714,1809
